id_comisaria;oficio;fecha_denuncia;fecha_formalizacion;expediente;calificacion;hora;fecha_audiencia;remitira;oficioremitido;fecha_audienciaremision;ministerio;c_instancia;asistencialegal;psicologia;id_modulo;medida_file
73; 17-2019;2018-12-13;2019-01-07;00651-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
32; 114-2019;2019-01-06;2019-01-07;00652-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
32; 060-2019;2018-01-04;2019-01-07;00653-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
32; 130-2019;2018-01-07;2019-01-07;00654-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
73; 16-2018;2018-12-13;2019-01-07;00655-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
73; 9266-2018;2018-05-10;2019-01-07;00656-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
32; 118-2019;2018-12-24;2019-01-07;00657-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
73; 15-2019;2018-12-19;2019-01-07;00658-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
32; 032-2019;2018-12-25;2019-01-07;00660-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
32; 033-2019;2018-12-25;2019-01-07;00661-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
73; 062-2019;2019-01-01;2019-01-07;00662-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
73; 064-2019;2019-01-01;2019-01-07;00664-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
89; 061-2018;2019-01-01;2019-01-07;00666-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
89; 062-2019;2018-01-04;2019-01-07;00667-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
89; 059-2018;2018-12-29;2019-01-07;00668-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
89; 029-2019;2018-01-01;2019-01-07;00669-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
89; 031-2019;2019-01-01;2019-01-07;00670-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
73; 065-2019;2019-01-01;2019-01-07;00671-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
89; 034-2019;2019-01-04;2019-01-07;00672-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
89; 049-2019;2019-01-05;2019-01-07;00674-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
89; 053-2019;2018-01-06;2019-01-07;00675-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
75;;2019-01-04;2019-01-07;00676-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
73; 14-2019;2018-12-19;2019-01-07;00677-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
73; 13-2019;2018-12-19;2019-01-07;00679-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
24; 040-2019;2019-01-06;2019-01-07;00680-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
73; 012-2019;2018-12-19;2019-01-07;00681-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
48; 126-2019;2019-01-05;2019-01-07;00683-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
48; 132-2019;2019-01-05;2019-01-07;00685-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
50; 011-2018;2018-12-31;2019-01-07;00686-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
24; 42-2019;2019-01-04;2019-01-07;00687-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
48; 133-2019;2019-01-05;2019-01-07;00688-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
48; 134-2019;2019-01-06;2019-01-07;00690-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
24; 036-2019;2019-01-05;2019-01-07;00692-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
50; 036-2018;2018-12-01;2019-01-07;00693-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
140;;2019-01-07;2019-01-07;00694-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
24; 032-2019;2019-01-03;2019-01-07;00695-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
50; 037-2019;2019-01-02;2019-01-07;00696-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
73; 011-19;2018-12-20;2019-01-07;00697-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
118; 30-2019;2019-01-02;2019-01-07;00698-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
73; 010-2019;2018-12-19;2019-01-07;00699-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
73; 008-2019;2018-12-19;2019-01-07;00701-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
24; 037-2019;2019-01-05;2019-01-07;00702-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
118; 035-2018;2018-01-05;2019-01-07;00703-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
74; 91-2018;2019-01-04;2019-01-07;00704-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
74; 96-2019;2019-01-04;2019-01-07;00705-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
118; 027-2019;2018-12-30;2019-01-07;00706-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
74; 97-2019;2019-01-04;2019-01-07;00707-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
74; 98-2019;2019-01-04;2019-01-07;00708-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
118; 040-2019;2019-01-05;2019-01-07;00709-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
74; 110-2019;2019-12-02;2019-01-07;00710-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
74; 113-2019;2019-01-04;2019-01-07;00711-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
74; 112-2019;2019-01-02;2019-01-07;00712-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
74; 90-2019;2019-01-04;2019-01-07;00713-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
74; 86-2019;2019-01-03;2019-01-07;00714-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
74; 100-2019;2018-12-27;2019-01-07;00715-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
74; 105-2019;2019-01-05;2019-01-07;00716-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
74; 106-2019;2019-01-04;2019-01-07;00717-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
74; 108-2019;2019-01-01;2019-01-07;00718-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
140;;;2019-01-07;00719-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
48; 131-2019;2018-11-10;2019-01-08;00720-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
48; 178-2019;2019-01-07;2019-01-08;00721-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
48; 185-2019;2019-01-08;2019-01-08;00722-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
73; 210-2019;2019-01-06;2019-01-08;00726-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
73; 211-2019;2019-01-06;2019-01-08;00727-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
73; 229-2018;2018-12-30;2019-01-08;00728-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
73; 217-2018;2019-01-05;2019-01-08;00730-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
73; 104-2019;2019-01-03;2019-01-08;00732-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
73; 105-2018;2018-01-03;2019-01-08;00733-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
52; 17-2019;2018-12-26;2019-01-08;00734-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
90; 90-2019;2019-01-06;2019-01-08;00736-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
24; 28-2019;2018-12-31;2019-01-08;00737-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
90; 78-2019;2019-01-04;2019-01-08;00738-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
24; 2241-2018;2018-12-30;2019-01-08;00739-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
24; 30-2019;2018-12-31;2019-01-08;00740-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
90; 82-2019;2019-01-04;2019-01-08;00741-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
24; 38-2019;2019-01-04;2019-01-08;00742-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
24; 051-2019;2019-01-04;2019-01-08;00743-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
90; 83-2019;2019-01-04;2019-01-08;00744-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
90; 84-2019 ;2019-01-04;2019-01-08;00745-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
90; 86-2019;2019-01-04;2019-01-08;00746-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
24; 2216-2018;2018-12-25;2019-01-08;00747-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
52; 18-2019;2019-01-02;2019-01-08;00748-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
90; 85-2019;2019-01-04;2019-01-08;00749-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
90; 87-2019;2019-01-04;2019-01-08;00750-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
24; 2216-2018;2018-12-25;2019-01-08;00751-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
90; 81-2019;2019-01-05;2019-01-08;00752-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
118; 078-2019;2019-01-07;2019-01-08;00753-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
140;;2019-01-08;2019-01-08;00754-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
118; 075-2018;2019-01-07;2019-01-08;00756-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
118; 074-2019;2019-01-07;2019-01-08;00757-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
29;;2019-01-01;2019-01-08;00758-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
118; 076-2019;2019-01-07;2019-01-08;00759-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
118; 077-2019;2019-01-07;2019-01-08;00760-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
52; 888-2018;2018-12-18;2019-01-08;00761-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
32; 153-2019;;2019-01-08;00762-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
52; 14-2019;2018-12-18;2019-01-08;00764-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
140;;2019-01-08;2019-01-08;00765-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
89; 074-2019;2019-01-07;2019-01-08;00766-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
52; 019-2019;2018-11-27;2019-01-08;00767-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
89; 80-2019;2019-01-05;2019-01-08;00768-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
90;2018;2019-01-05;2019-01-08;00769-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
90; 27-2019;2019-01-02;2019-01-08;00771-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
24; 013-2019;2019-01-02;2019-01-08;00772-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
90; 26-2019;2019-01-02;2019-01-08;00773-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
24; 010-2019;2018-12-31;2019-01-08;00774-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
90; 24-2019;2019-01-02;2019-01-08;00775-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
29; 1822-2018;2018-12-30;2019-01-08;00776-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
90; 23-2019;2019-01-02;2019-01-08;00777-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
29; 13-2019;2019-01-02;2019-01-08;00778-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
29; 14-2019;2019-01-02;2019-01-08;00779-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
29; 16-2019;2019-01-04;2019-01-08;00780-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
89; 69-2019;2018-08-24;2019-01-08;00781-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
29; 48-2019;2019-01-07;2019-01-08;00782-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
90; 68-2019;2018-09-11;2019-01-08;00784-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
140;;2019-01-08;2019-01-08;00785-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
29; 011-2019;2019-01-01;2019-01-08;00786-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
29; 44-2019;2019-01-01;2019-01-08;00787-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
26; 089-2019;2019-01-03;2019-01-08;00788-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
24; 053-2019;2018-01-05;2019-01-08;00789-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
29; 43-2019;2019-01-05;2019-01-08;00790-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
140;;2019-01-08;2019-01-08;00791-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
26; 0118-2019;2019-01-06;2019-01-08;00793-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
26; 4585-2019;2018-12-18;2019-01-08;00794-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
140; 606-2018-1;2018-11-30;2019-01-08;00795-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
31; 40-2019;2019-01-05;2019-01-08;00796-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
140; 564-2018-1;2018-11-24;2019-01-08;00797-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
31; 4216-2018;2018-12-30;2019-01-08;00798-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
26; 058-2019;2019-01-02;2019-01-08;00799-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
31; 43-2018;2018-12-24;2019-01-08;00800-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
31; 4278-2018;2018-12-28;2019-01-08;00801-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
26; 055-2019;2019-01-02;2019-01-08;00802-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
30; 095-2019;2019-01-06;2019-01-08;00803-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
31; 4311-2018;2018-12-28;2019-01-08;00804-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
31; 26-2019;2019-01-03;2019-01-08;00805-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
31; 27-2019;2019-01-03;2019-01-08;00806-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
31; 41-2018;2019-12-21;2019-01-08;00807-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
30; 42-2018;2019-01-03;2019-01-08;00809-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
89; 47-2019;2019-01-04;2019-01-08;00810-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
140; 42-2019;2019-12-02;2019-01-08;00811-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
89; 46-2019;2019-01-04;2019-01-08;00812-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
26; 057-2019;2019-01-02;2019-01-08;00813-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
89; 36-2019;2019-01-05;2019-01-08;00814-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
89; 32-2019;2019-01-04;2019-01-08;00815-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
30; 072-2019;2019-01-05;2019-01-08;00816-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
89; 33-2019;2019-01-04;2019-01-08;00817-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
26; 011-2019;2019-01-06;2019-01-08;00818-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
52; 74-2019;2018-01-05;2019-01-08;00819-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
89; 35-2019;2019-01-04;2019-01-08;00820-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
140; 019-2019;2018-10-29;2019-01-08;00821-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
30; 076-2019;2019-01-05;2019-01-08;00822-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
26; 096-2018;2019-01-06;2019-01-08;00823-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
89; 56-2019;2019-01-04;2019-01-08;00824-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
140; 4621-2018;2018-08-21;2019-01-08;00825-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
89; 55-A-2018;2019-01-05;2019-01-08;00826-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
140; 073-2018;2019-01-03;2019-01-08;00827-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
140; 54-A-null;2019-01-05;2019-01-08;00828-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
89; 52-A-2018;2019-01-05;2019-01-08;00829-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
140; 072-2019;2019-01-03;2019-01-08;00830-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
30; 079-2019;2018-01-05;2019-01-08;00831-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
140;;2019-01-08;2019-01-08;00832-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
30; 077-2019;2019-01-03;2019-01-08;00833-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
29;;2019-01-04;2019-01-08;00834-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
30; 082-2019;2018-01-05;2019-01-08;00835-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
30; 99-2018;2019-01-07;2019-01-08;00837-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
30; 104-2019;2019-01-07;2019-01-08;00838-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
31; 46-2019;2019-01-07;2019-01-08;00839-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
31; 54-2019;2019-01-04;2019-01-08;00840-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
31; 59-2019;2019-01-05;2019-01-08;00842-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
89; 72-2019;2019-01-07;2019-01-08;00843-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
89; 74-2019;2019-01-08;2019-01-08;00844-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
89; 70-2018;2019-01-07;2019-01-08;00845-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
89; 71-2018;2019-01-05;2019-01-08;00847-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
89; 69-2019;2019-01-07;2019-01-08;00848-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
89; 68-2019;2019-01-07;2019-01-08;00849-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
140;;2019-01-08;2019-01-08;00850-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
29; 052-2019;2019-01-07;2019-01-08;00851-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
48; 138-2019;2019-01-05;2019-01-08;00852-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
48; 168-2019;2018-12-27;2019-01-08;00853-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
48; 169-2019;2018-12-11;2019-01-08;00854-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
140; 005-2019-1;2018-12-03;2019-01-08;00855-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
48; 173-2019;2019-01-06;2019-01-08;00856-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
48; 176-2019;2019-01-07;2019-01-08;00857-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
25; 5381-2018;2018-12-28;2019-01-08;00858-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
48; 170-2019;2018-05-31;2019-01-08;00860-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
25; 5383-2018;2018-12-31;2019-01-08;00861-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
48; 165-2019;2019-01-06;2019-01-08;00862-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
48; 158-2019;2019-01-06;2019-01-08;00863-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
48; 155-2019;2019-01-06;2019-01-08;00865-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
48; 142-2019;2019-01-05;2019-01-08;00866-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
48; 141-2019;2019-01-05;2019-01-08;00867-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
140;;2019-01-08;2019-01-08;00869-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
73; 237-2018;2019-01-06;2019-01-08;00870-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
32; 75-2019;2019-01-05;2019-01-08;00871-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
25; 158-2019;2019-01-03;2019-01-08;00874-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
25; 154-2019;2019-01-03;2019-01-08;00875-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
25; 175-2019;2019-01-04;2019-01-08;00877-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
25; 176-2019;2019-01-04;2019-01-08;00878-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
25; 60-2019;2019-01-04;2019-01-08;00879-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
25; 161-2018;2018-01-08;2019-01-08;00880-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
25; 200-2019;2019-01-06;2019-01-08;00881-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
25; 151-2019;2019-01-07;2019-01-08;00882-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
25; 198-2019;2019-01-06;2019-01-08;00883-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
71;;2019-01-07;2019-01-08;00884-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
25; 190-2019;2019-01-06;2019-01-08;00885-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
25; 142-2019;2019-01-07;2019-01-08;00886-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
25; 196-2019;2019-01-06;2019-01-08;00887-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
25; 144-2019;2019-01-07;2019-01-08;00888-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
25; 168-2019;2019-01-06;2019-01-08;00889-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
25; 192-2019;2019-01-06;2019-01-08;00890-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
25; 194-2019;2019-01-06;2019-01-08;00891-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
30; 070-2019;2019-01-04;2019-01-08;00892-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
26;;;2019-01-08;00893-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
25; 178-2019;2019-01-04;2019-01-08;00894-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
25; 166-2019;2019-01-04;2019-01-08;00895-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
30; 069-2019;2019-01-04;2019-01-08;00896-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
25; 167-2019;2019-01-04;2019-01-08;00897-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
30; 062-2019;2018-01-04;2019-01-08;00898-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
25; 171-2019;2019-01-04;2019-01-08;00899-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
140;;2019-01-08;2019-01-08;00900-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
120; 112-2019;2019-01-07;2019-01-08;00901-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
25; 172-2019;2019-01-04;2019-01-08;00902-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
120; 118-2019;2019-01-07;2019-01-08;00903-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
25; 173-2019;2019-01-04;2019-01-08;00904-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
25; 174-2019;2019-01-04;2019-01-08;00905-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
120; 110-2019;2019-01-07;2019-01-08;00906-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
140; 062-2019;2019-01-04;2019-01-08;00908-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
140;;2019-01-08;2019-01-08;00909-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
140; 98-2019;2019-01-04;2019-01-08;00910-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
140; 100-2019;2018-01-02;2019-01-08;00912-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
50; 49-2019;2019-01-02;2019-01-08;00913-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
50; 50-2018;2019-01-01;2019-01-08;00914-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
140; 102-2019;2019-01-04;2019-01-08;00915-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
50; 53-2019;2019-01-04;2019-01-08;00916-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
26; 062-2019;2019-01-04;2019-01-08;00917-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
50; 57-2019;2019-01-06;2019-01-08;00918-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
26; 059-2019;2019-01-02;2019-01-08;00919-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
50; 45-2019;2019-01-03;2019-01-08;00920-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
140; 103-2019;2018-01-04;2019-01-08;00921-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
88; 052-2019;2019-01-07;2019-01-08;00922-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
26; 056-2019;2019-01-01;2019-01-08;00924-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
88; 045-2019;2019-01-06;2019-01-08;00926-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
140; 106-2019;2018-12-30;2019-01-08;00927-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
88; 050-2019;2019-01-05;2019-01-08;00929-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
26; 030-2019;2019-01-01;2019-01-08;00930-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
88; 044-2019;2019-01-06;2019-01-08;00931-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
